post_id,store_id,stores,create_on,ramen_name,fb_review
T300915,313,北海道巖見沢拉麵45395試行錯誤,2020-10-17,期間限定 喜愛濃鬱味噌,沾麵 適合對象 喜愛濃鬱味噌 平常較重口味 喜歡重鹹 不喜歡吃湯湯水水與太熱麵食 食量不大的男女孩子 喜歡日式沾麵 平常食量很大的麵友不適合吃這家 大食量口味不重 可點大立店限定 二郎風拉麵來自北海道的 試行錯誤由佐藤老闆研發的新限定拉麵這碗限定北海道味噌沾麵 亦有附一壺清湯 可在麵條完食後 將清湯加入剩下的沾湯中做湯割 沾湯 使用他們的北海道味噌 加上豆芽 洋蔥 用大火快炒 豆芽菜與炒過的洋蔥 搭配沾湯與麵條一起品嚐 味道不錯 喜歡日式沾麵
T300916,314,北海道札幌拉麵羽畠,2020-05-08,札幌味噌拉麵230,炸雞60(三塊)偶爾想嚐嚐北海道味噌拉麵，搜尋到這間看了一下評價！有人說濃濃的北海道風味，有人說根本超臺式！嗯.......所以說看評價還是不準還是得清自來一趟才知道！個人覺得還是碗日式拉麵，以為是油麵麵條但其實不是，而且很有硬麵的嚼勁！湯頭的味噌也很濃鬱很鹹～～可惜我沒真正親自到北海道一趟！不然我很想知道北海道味噌真正的水準到底到哪？可是.......叉燒.......真的蠻雷的........整片沒有油花，吃起來沒入味又柴.......還好整碗就只放一片，結果真正強的是它們的炸雞，不唬爛！炸雞還真是好吃耶！它們撲鼻而來的那股香...
T300917,315,麵屋一人,2020-11-01,黃金雞白湯(原味、麵硬、直細麵)230,湯頭口感雖然不濃稠但其實味道還蠻濃鬱的，除了雞高湯的香味以外還有些微類似薑(？)的香味，喝起來算是頗清爽的。溏心蛋不錯，細麵麵硬口感還不錯，只是變軟的頗快，如果怕麵軟掉最好吃快點。雞叉燒表皮塗有類似照燒醬汁再做炙燒，香氣是不錯但好像跟湯頭比較不搭，不過把叉燒泡到湯裡洗一洗就好多了XD。麵屋一人其實有三人。...
T300918,315,麵屋一人,2020-08-29,濃厚雞白湯230,0配置湯頭正常軟硬正常細麵加小雞飯40心得湯頭濃鬱口味可以讓人很舒服的喝完雞腿叉燒的皮上面似乎有特製醬料相當好吃水蓮如果有些調味會更好小雞飯的肉有股淡淡的檸檬香肉軟嫩也放很多推薦加點！...
T300919,317,麵屋一番社子店,2020-06-25,咖哩雞湯拉麵150,配置湯頭濃度普通，麵條硬度普通，加點叉燒兩份20、糖心蛋20、加一球麵20結帳金額210第一次發文，如有遺漏還請見諒朋友極力推薦的一間CP值超高的拉麵，然後就衝著他的推薦下就嘗鮮了環境來說的話由於並不是有室內的店面，是騎樓下有個小攤子然後擺放了三張鐵桌椅以及數張椅子的店家不過這並不會因而打消光顧意願到的時間大略是晚上8:10分左右，當時三張桌子已經入做了2位客人，加我共3位，然後由於是第一次吃雞白湯加上朋友極力推薦咖哩味，所以就毫不猶豫了點了咖哩口味的，入座後等沒5分鐘餐點就上桌了，老闆還特地貼心提醒說很燙，麵上桌後先喝了...
T300920,317,麵屋一番社子市場,2020-06-14,雞白湯拉麵(130),配置口味加重，兩份雞叉燒(20元)即使只隔一座橋，我也是第一次正式走訪社子市場，走進那宛如小夜市的地方，到了巷子裡仍舊相當熱鬧，店面比還沒擴大前的道樂一店還小上許多；點餐時毫不猶豫的劃了加重「等等？這香氣也太濃鬱了吧？完全不是商業湯頭能比的耶」上菜後先喝一口湯，老實說它賣到160～180也很值得，味道不輸給其它的專門店(ex:吉天元)叉燒是一般雞叉燒(沒猜錯應該是雞胸)，可是即不柴又軟嫩，麵的部份如果工作區大一點就能把水分甩的更乾，這點稍嫌可惜。坦白講如果不是選錯鄰近地點:導致很熱，不然我真的很想把湯喝完。130就是能...
T300921,317,麵屋一番新莊店,2020-09-03,雞白湯拉麵/130元,配置舒肥雞胸2片，海苔一片，糖心蛋半顆，雞胸肉丁幾顆、豆芽菜、紫洋蔥。麵軟硬度第一次選擇麵硬。第四次再訪麵屋一番新莊店，離家近CP值又高，不只是建立在價位上做考量才一再回訪。第一次去時是下午5點，想說看到社團有人說新莊新開了一家拉麵店就騎車經過看看，結果剛巧碰到朋友也在現場。我還想說怎那麼巧，結果他們也是凌晨看到社團發文也跑來嚐鮮XD於是從經過看看變成直接入座跟他們一起吃。用餐環境的部份因為在巷子，算是戶外環境所以其實有點熱。但是！麵端上來的瞬間，雞白湯跟海苔的香氣撲鼻而來！這、真的是一碗只要130的拉麵？整碗配置看下來完...
T300922,317,麵屋一番新莊店,2020-09-23,雞白湯拉麵/130,配置加重口、麵硬。打卡送蛋延伸:昨天去吃完讓麵煮一會，看到有人說這間也很讚，於是拋下客戶還沒弄完的單(?)跑去吃，看來要熬夜趕工了。這間其實在之前就知道了，原本打算要去吃，但是隨著時間推移淡忘，昨天P文後，版上有人大推麵屋一番，於是今天就把時間擠出來去踩點。新莊廟街，在我國中時其實很常跑過去逛，但是近期也算沒落了，不過這地方仍然是我很熟悉的地方。第一次前往，所以一樣是點最基本的原味，入座後，點完單後，拉麵隔不久就上桌了。湯頭部分，以130的價格來看，很有戰鬥力，但短時間內吃兩間雞白湯拉麵，難免會有些比較心，感覺濃鬱程度與口...
T300923,317,麵屋一番內湖店,2020-11-01,新上市蛤蠣雞湯拉麵/160,配置重口、麵硬、不要豆芽昨晚帶日本留學歸來的老友繞一下我家附近的737商圈，自從大學時期找他來內湖作客後，他就愛上了這邊的美食小吃，幾乎每次約每次都會造訪，雖然對從小吃到大的本人來說變化不小，但一直還是在地人覓食的主要場所之一，如今有厲害的拉麵進駐更豐富了在地人的用餐選擇。回到正題，本是打算挑幾間街邊小吃店解解饞，結果不知為何人潮特別多，放眼望去每攤都在排隊，這時才想到不是有一間隱藏在巷弄的好夥伴「麵屋一番」嗎~雖然中午才先刷過昕家限定，但一天兩碗什麼的對麵友來說應該都根本小場面，再說麵屋一番是走較簡單精巧的類型，所以立馬...
T300924,317,麵屋一番內湖店,2020-07-23,雞白湯拉麵(130),"配置重口味x2,加麵(20),雞肉x5(50),打卡送小菜感謝社團麵友介紹，按圖索驥第一次來就直接設定鹹度重口味x2果然好吃。這個價位有這樣的雞白湯拉麵實在是很超值，湯頭乳化的不錯，加鹹後味道對我也夠，而且直接加五份雞肉真的滿足吃的很開心。吃飽飽來外帶肉夾饃回去繼續..."
T300925,317,麵屋一番內湖店,2020-07-18,蒜香雞湯拉麵140,配置加重口不豆芽0加雞叉燒10這次跟朋友試了三種拉麵雞白湯拉麵130所有雞湯中雞味最濃的口味，也是我最喜歡的，雞湯濃鬱的味道，絕不輸其他雞白湯專賣店，香味也很突出，喝一口，真的是滿嘴的雞味，腥味也處理得很好，基本上(我)喝不出其他異味。如果你想享受雞湯，我很推薦。蒜香雞湯拉麵140雞白湯加了大蒜後，雖然帶有很足的蒜味，但原本的雞湯味被大蒜壓掉了不少，需要花點心力細品，才吃得到各種元素。咖哩雞湯拉麵150對咖哩拉麵有不好印象的我，嘗試性的跟隔壁借了一湯匙，一入口就是令人驚豔的咖哩香，完美的與雞湯契合著，隨之而來的是雞湯的濃厚...
T300926,317,麵屋一番內湖店,2020-07-07,雞白湯拉麵/130,配置重口味再加重、不要豆芽、加麵+20離家最近的強大拉麵店名單更新啦～雖然已經營運個十來天了，但今天才有空來嚐嚐。這間最讓我感動的是竟然開在走幾步路就能到的737！身為在地人應該都知道的內湖廚房，一個我從出生吃到大的美食一條街，之前就很渴望哪天這裡也能開一間厲害的拉麵店，沒想到有成真的一天太開心了。麵屋一番1st店記得是在社子島，然後蘆洲也有一個，卻都因為交通上較不便一直沒去踩點，所以味道跟737這邊一不一樣就無法告知了，不過也已閱覽過許多人寫本店的食記，看起來差異不大，因此這篇就簡單描述一下感受而已，畢竟目的是想分享兼宣...
T300927,317,麵屋一番內湖店,2020-07-18,雞白湯拉麵130,配置加重口加溏心蛋20昨天才剛剛去吃，左思右想了一下，還是決定將後學的第二篇心得文送給年輕的老闆總想支持一下跟自己年紀接近又有目標方向的學長。一開始會知道這間是我朋友有天跟我說的；本來昨天我朋友要吃一番星冷拉麵，但是因為限量八晚，下午就沒了，於是就決定到737的麵屋一番吃看看。因為我禮拜三才剛吃完雞吉君的特濃，所以第一口喝到一番的雞白湯，感覺是溫醇淡雅的味道與口感，嚐起來極不會有負擔感，也喝的出來真的是雞。再來麵條、雞叉燒與配菜搭配的恰到好處，吃一口溏心蛋再喝一口湯，味道也意想不到的搭，不豪華但是樸實溫暖。吃完最後一口難...
T300928,317,麵屋一番,2020-07-26,雞白湯拉麵(130元)、雞叉燒兩份(一份10元，共兩片),配置加重口Double、加點雞叉燒兩份最近好像不少人討論到這家，剛好在生活圈內，又是我偏好的雞白湯(雞白人喜歡雞白湯也是合情合理)，那就吃吃看吧！先說湯頭，雖採重口Double的配置，但這樣吃起來是很剛好的！老闆娘還說如果不夠重可以再跟她說。私心覺得如果紫洋蔥再多一些會更好，紫洋蔥在咀嚼時爆開的香味、搭配雞白湯的濃醇，真的是很讚==雞叉燒的部分也是很強，厚實軟嫩，又不會失去肉的口感，原本一碗麵內就會有一份雞叉燒(兩片)，我又多加兩份，所以總共六片，吃得很過癮！麵體是細麵，口感偏硬，到吃完的時候仍保有不錯的口感。溏心蛋的話，...
T300929,317,麵屋一番,2020-06-09,咖哩雞白湯2碗/結帳總金額380(有加點其他品項),配置我的這碗加了3份雞叉燒，而且我家寶寶MuduYang還把他的肉捐給我，我總共有10片肉，蔥多！加點替玉+泡菜各一份。現在吃東西不能默默的吃了，因為我家寶寶說以後repo的工作交給我所以我就不能當整年都不發文的聖人了今天說要蔥多，我還是覺得吃不夠(變態)但我這人吃蔥的方式真的會讓人虧錢，建議老闆真的可以開放計價加點咖哩雞白湯真的是一個很棒的口味～濃鬱香醇的雞白湯加入牛奶和咖哩，整體搭配爽口不膩，加點的泡菜爽脆可口～而且不會太辣然後我們應該是倒數第三組客人，8:30吃飽要閃的時候闆媽說賣完了，真是太棒因為我家寶寶...
T300930,317,麵屋一番,2020-06-04,雞白湯拉麵/130,配置如圖我這個人吃東西通常默默的吃，不太會在非個人版面評論店家，因為吃這件事情太主觀了，會讓我怎麼樣都想來po一篇實在是因為CP值太高了！一碗130，你可以得到日拉的湯頭和麵條(請記得指定湯濃麵硬)，厚厚的舒肥雞胸，還有蠻好吃的半熟溏心蛋。另個口味等我家寶貝MuduYang有空分享一下好了～他點了咖哩雞白湯，我覺得風味也很好加麵的時候我就選擇加在他那碗，然後幾乎整碗都我吃的加點舒肥雞胸居然一份兩片(厚)只要10元！！！！下次去吃的時候，想跟老闆商量拼一個肉圈圈跟蔥炸彈的特規版給我我這個人去有蔥花可以單點的店就一定會點...
T300931,317,麵屋一番,2020-06-09,雞白湯130,配置自己看，哈哈哈。原來忘記來社團打食記，來補一波。首先這是社子島最強的拉麵，一點都不為過。雞白湯是朋友吃，我就先不介紹，但是湯頭被我收尾，我只能說真的很好喝。咖哩雞白湯出乎意料的好好吃，我本身很少吃咖哩湯料理。這種咖哩不會讓人討厭，有些店家可能用多種辛香料搭配組合成非常香，但是麵屋一番這碗有很厚實的咖哩味，雖然少了多種辛香料味道，但是確是簡單而樸實的一碗。麵條老闆使用細麵，非常適合這碗湯頭吸附很好吃。(下次要來吃吃看蒜頭雞白湯)雞叉燒處理的很到位，不輸其他有使用的店家。湯頭比例配上紫洋蔥的辛甜更加搭配，裡面的蔥花、豆芽菜...
T300932,319,麵屋一鮫,2020-09-06,極盛清湯醬油拉麵/300,配置粗麵、麵硬、日本味本來要衝大角，但13:00到已完售，旋即轉往麵屋一鮫，好險還有，湯頭不過油過鹹，但感覺因應附近顧客有所調整，喝來清爽順口，麵條不論一開始配置的粗麵跟後續免費續的細麵都是我愛的全粒粉麵條，口感彈牙不軟爛，炙燒厚切叉燒香氣足，口感軟爛，肥瘦度偏瘦，但厚度偏薄，吃來不過癮，薄切叉燒軟嫩不乾柴，水蓮份量多，吃來很滿足，筍乾調味稍鹹，口感稍軟爛，溏心蛋熟度適中，呈現膏狀，檸檬冰水好消暑，喝了好幾杯，另外問了老闆我殷殷期盼的沾麵，回覆一是沾麵製作繁瑣，二是之前價格有點不符成本，再推出的話價格會有所調整，所以暫時不...
T300933,319,麵屋一鮫,2020-06-10,極盛清湯醬油拉麵300,配置麵硬、日本味，免費加一次麵延伸:無二訪麵屋一鮫，這附近不是平日的生活圈，是晚點有品酒會才特地來一趟填個肚子原本想吃油膩膩豚骨讓接下來的活動不會醉那麼快，沒想到抵達時已經售罄，就改嘗試沒吃過的清湯醬油麵，直接點了極盛，就是全部配料都有，省去考慮時間湯頭主體是醬油的醬香，隱約帶一些鰹節香氣，調味溫和不過鹹，可以放心大口喝，的確如煮麵師傅所言很適合喜歡喝湯的人點選叉燒表現比試營運時來得更優一些，薄片叉燒軟嫩又保有彈性，厚片叉燒炙燒香氣依然撲鼻且肉質變得容易撕開。原始麵條與加麵皆使用細捲麵，彈性與嚼勁都很好，據說是使用日製麵體...
